"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","WASTEMUN","TOT","KG_CAP","A","2018",325.019,
"POL","WASTEMUN","TOT","KG_CAP","A","2019",332.226,
"POL","WASTEMUN","TOT","KG_CAP","A","2020",341.997,
"POL","WASTEMUN","TOT","KG_CAP","A","2021",358.313,
"PRT","WASTEMUN","TOT","THND_TONNE","A","1980",1980,
"PRT","WASTEMUN","TOT","THND_TONNE","A","1990",3000,
"PRT","WASTEMUN","TOT","THND_TONNE","A","1992",3270,
"PRT","WASTEMUN","TOT","THND_TONNE","A","1993",3563,
"PRT","WASTEMUN","TOT","THND_TONNE","A","1994",3800,
"PRT","WASTEMUN","TOT","THND_TONNE","A","1995",3529,
"PRT","WASTEMUN","TOT","THND_TONNE","A","1996",3740,
"PRT","WASTEMUN","TOT","THND_TONNE","A","1997",4013,
"PRT","WASTEMUN","TOT","THND_TONNE","A","1998",4198,
"PRT","WASTEMUN","TOT","THND_TONNE","A","1999",4427,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2000",4705,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2001",4709,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2002",4595,"B"
"PRT","WASTEMUN","TOT","THND_TONNE","A","2003",4693,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2004",4665,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2005",4745,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2006",4898,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2007",4967,"B"
"PRT","WASTEMUN","TOT","THND_TONNE","A","2008",5472,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2009",5496,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2010",5457,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2011",5178,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2012",4766,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2013",4598,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2014",4710,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2015",4769,"B"
"PRT","WASTEMUN","TOT","THND_TONNE","A","2016",4891,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2017",5007,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2018",5213,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2019",5281,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2020",5279,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2021",5311,
"PRT","WASTEMUN","TOT","KG_CAP","A","1980",202.739,
"PRT","WASTEMUN","TOT","KG_CAP","A","1990",300.504,
"PRT","WASTEMUN","TOT","KG_CAP","A","1992",328.561,
"PRT","WASTEMUN","TOT","KG_CAP","A","1993",357.563,
"PRT","WASTEMUN","TOT","KG_CAP","A","1994",380.322,
"PRT","WASTEMUN","TOT","KG_CAP","A","1995",351.979,
"PRT","WASTEMUN","TOT","KG_CAP","A","1996",371.624,
"PRT","WASTEMUN","TOT","KG_CAP","A","1997",396.974,
"PRT","WASTEMUN","TOT","KG_CAP","A","1998",413.181,
"PRT","WASTEMUN","TOT","KG_CAP","A","1999",433.262,
"PRT","WASTEMUN","TOT","KG_CAP","A","2000",457.245,
"PRT","WASTEMUN","TOT","KG_CAP","A","2001",454.417,
"PRT","WASTEMUN","TOT","KG_CAP","A","2002",440.995,
"PRT","WASTEMUN","TOT","KG_CAP","A","2003",448.712,
"PRT","WASTEMUN","TOT","KG_CAP","A","2004",444.97,
"PRT","WASTEMUN","TOT","KG_CAP","A","2005",451.762,
"PRT","WASTEMUN","TOT","KG_CAP","A","2006",465.488,
"PRT","WASTEMUN","TOT","KG_CAP","A","2007",471.12,
"PRT","WASTEMUN","TOT","KG_CAP","A","2008",518.271,
"PRT","WASTEMUN","TOT","KG_CAP","A","2009",520.049,
"PRT","WASTEMUN","TOT","KG_CAP","A","2010",516.121,
"PRT","WASTEMUN","TOT","KG_CAP","A","2011",490.454,
"PRT","WASTEMUN","TOT","KG_CAP","A","2012",453.264,
"PRT","WASTEMUN","TOT","KG_CAP","A","2013",439.693,
"PRT","WASTEMUN","TOT","KG_CAP","A","2014",452.838,
"PRT","WASTEMUN","TOT","KG_CAP","A","2015",460.414,
"PRT","WASTEMUN","TOT","KG_CAP","A","2016",473.684,
"PRT","WASTEMUN","TOT","KG_CAP","A","2017",486.102,
"PRT","WASTEMUN","TOT","KG_CAP","A","2018",506.913,
"PRT","WASTEMUN","TOT","KG_CAP","A","2019",513.403,
"PRT","WASTEMUN","TOT","KG_CAP","A","2020",512.67,
"PRT","WASTEMUN","TOT","KG_CAP","A","2021",515.737,
"SVK","WASTEMUN","TOT","THND_TONNE","A","1987",1901,
"SVK","WASTEMUN","TOT","THND_TONNE","A","1992",1600,
"SVK","WASTEMUN","TOT","THND_TONNE","A","1993",1600,
"SVK","WASTEMUN","TOT","THND_TONNE","A","1994",1600,
"SVK","WASTEMUN","TOT","THND_TONNE","A","1995",1580,
"SVK","WASTEMUN","TOT","THND_TONNE","A","1996",1479,
"SVK","WASTEMUN","TOT","THND_TONNE","A","1997",1477,
"SVK","WASTEMUN","TOT","THND_TONNE","A","1998",1396,
"SVK","WASTEMUN","TOT","THND_TONNE","A","1999",1408,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2000",1369,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2001",1286,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2002",1449,"B"
"SVK","WASTEMUN","TOT","THND_TONNE","A","2003",1511,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2004",1400,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2005",1468,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2006",1524,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2007",1579,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2008",1686,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2009",1654,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2010",1719,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2011",1679,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2012",1657,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2013",1645,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2014",1733,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2015",1784,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2016",1890,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2017",2058,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2018",2254,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2019",2299,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2020",2612,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2021",2702,
"SVK","WASTEMUN","TOT","KG_CAP","A","1987",363.925,
"SVK","WASTEMUN","TOT","KG_CAP","A","1992",301.515,
"SVK","WASTEMUN","TOT","KG_CAP","A","1993",300.49,
"SVK","WASTEMUN","TOT","KG_CAP","A","1994",299.21,
"SVK","WASTEMUN","TOT","KG_CAP","A","1995",294.574,
"SVK","WASTEMUN","TOT","KG_CAP","A","1996",275.225,
"SVK","WASTEMUN","TOT","KG_CAP","A","1997",274.371,
"SVK","WASTEMUN","TOT","KG_CAP","A","1998",258.957,
"SVK","WASTEMUN","TOT","KG_CAP","A","1999",260.967,
"SVK","WASTEMUN","TOT","KG_CAP","A","2000",253.487,
"SVK","WASTEMUN","TOT","KG_CAP","A","2001",239.043,
"SVK","WASTEMUN","TOT","KG_CAP","A","2002",269.391,
"SVK","WASTEMUN","TOT","KG_CAP","A","2003",280.91,
"SVK","WASTEMUN","TOT","KG_CAP","A","2004",260.099,
"SVK","WASTEMUN","TOT","KG_CAP","A","2005",272.494,
"SVK","WASTEMUN","TOT","KG_CAP","A","2006",282.684,
"SVK","WASTEMUN","TOT","KG_CAP","A","2007",292.528,
"SVK","WASTEMUN","TOT","KG_CAP","A","2008",311.82,
"SVK","WASTEMUN","TOT","KG_CAP","A","2009",305.258,
"SVK","WASTEMUN","TOT","KG_CAP","A","2010",316.515,
"SVK","WASTEMUN","TOT","KG_CAP","A","2011",311.019,
"SVK","WASTEMUN","TOT","KG_CAP","A","2012",306.422,
"SVK","WASTEMUN","TOT","KG_CAP","A","2013",303.876,
"SVK","WASTEMUN","TOT","KG_CAP","A","2014",319.821,
"SVK","WASTEMUN","TOT","KG_CAP","A","2015",328.921,
"SVK","WASTEMUN","TOT","KG_CAP","A","2016",348.015,
"SVK","WASTEMUN","TOT","KG_CAP","A","2017",378.362,
"SVK","WASTEMUN","TOT","KG_CAP","A","2018",413.823,
"SVK","WASTEMUN","TOT","KG_CAP","A","2019",421.514,
"SVK","WASTEMUN","TOT","KG_CAP","A","2020",478.491,
"SVK","WASTEMUN","TOT","KG_CAP","A","2021",496.509,
"ESP","WASTEMUN","TOT","THND_TONNE","A","1995",20076,
"ESP","WASTEMUN","TOT","THND_TONNE","A","1996",21125,
"ESP","WASTEMUN","TOT","THND_TONNE","A","1997",22174,
"ESP","WASTEMUN","TOT","THND_TONNE","A","1998",22423,
"ESP","WASTEMUN","TOT","THND_TONNE","A","1999",24470,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2000",26505,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2001",26616,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2002",26404,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2003",27270,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2004",25746,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2005",25683,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2006",26209,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2007",26154,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2008",25317,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2009",25108,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2010",23774,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2011",22672,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2012",21896,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2013",21184,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2014",20836,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2015",21158,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2016",21542,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2017",22018,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2018",22229,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2019",22262,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2020",21989,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2021",22374,"E"
"ESP","WASTEMUN","TOT","KG_CAP","A","1995",505.452,
"ESP","WASTEMUN","TOT","KG_CAP","A","1996",529.658,
"ESP","WASTEMUN","TOT","KG_CAP","A","1997",553.658,
"ESP","WASTEMUN","TOT","KG_CAP","A","1998",557.591,
"ESP","WASTEMUN","TOT","KG_CAP","A","1999",606.148,
"ESP","WASTEMUN","TOT","KG_CAP","A","2000",653.567,
"ESP","WASTEMUN","TOT","KG_CAP","A","2001",652.896,
"ESP","WASTEMUN","TOT","KG_CAP","A","2002",637.416,
"ESP","WASTEMUN","TOT","KG_CAP","A","2003",646.266,
"ESP","WASTEMUN","TOT","KG_CAP","A","2004",600.712,
"ESP","WASTEMUN","TOT","KG_CAP","A","2005",588.215,
"ESP","WASTEMUN","TOT","KG_CAP","A","2006",590.818,
"ESP","WASTEMUN","TOT","KG_CAP","A","2007",578.168,
"ESP","WASTEMUN","TOT","KG_CAP","A","2008",550.571,
"ESP","WASTEMUN","TOT","KG_CAP","A","2009",541.499,
"ESP","WASTEMUN","TOT","KG_CAP","A","2010",510.583,
"ESP","WASTEMUN","TOT","KG_CAP","A","2011",485.105,
"ESP","WASTEMUN","TOT","KG_CAP","A","2012",468.199,
"ESP","WASTEMUN","TOT","KG_CAP","A","2013",454.658,
"ESP","WASTEMUN","TOT","KG_CAP","A","2014",448.519,
"ESP","WASTEMUN","TOT","KG_CAP","A","2015",455.892,
"ESP","WASTEMUN","TOT","KG_CAP","A","2016",463.769,
"ESP","WASTEMUN","TOT","KG_CAP","A","2017",473.171,
"ESP","WASTEMUN","TOT","KG_CAP","A","2018",475.702,
"ESP","WASTEMUN","TOT","KG_CAP","A","2019",472.6,
"ESP","WASTEMUN","TOT","KG_CAP","A","2020",464.337,
"ESP","WASTEMUN","TOT","KG_CAP","A","2021",472.757,
"SWE","WASTEMUN","TOT","THND_TONNE","A","1975",2400,
"SWE","WASTEMUN","TOT","THND_TONNE","A","1980",2500,
"SWE","WASTEMUN","TOT","THND_TONNE","A","1985",2500,
"SWE","WASTEMUN","TOT","THND_TONNE","A","1990",3200,
"SWE","WASTEMUN","TOT","THND_TONNE","A","1994",3507,
"SWE","WASTEMUN","TOT","THND_TONNE","A","1995",3405,
"SWE","WASTEMUN","TOT","THND_TONNE","A","1996",3458,
"SWE","WASTEMUN","TOT","THND_TONNE","A","1997",3678,
"SWE","WASTEMUN","TOT","THND_TONNE","A","1998",3839,
"SWE","WASTEMUN","TOT","THND_TONNE","A","1999",3774,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2000",3773,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2001",3907,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2002",4149,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2003",4159,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2004",4143,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2005",4321,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2006",4461,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2007",4460,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2008",4476,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2009",4390,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2010",4140,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2011",4278,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2012",4324,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2013",4371,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2014",4295,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2015",4422,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2016",4439,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2017",4551,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2018",4416,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2019",4611,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2020",4460,"B"
"SWE","WASTEMUN","TOT","THND_TONNE","A","2021",4352,
"SWE","WASTEMUN","TOT","KG_CAP","A","1975",292.778,
"SWE","WASTEMUN","TOT","KG_CAP","A","1980",300.825,
"SWE","WASTEMUN","TOT","KG_CAP","A","1985",299.388,
"SWE","WASTEMUN","TOT","KG_CAP","A","1990",373.883,
"SWE","WASTEMUN","TOT","KG_CAP","A","1994",399.397,
"SWE","WASTEMUN","TOT","KG_CAP","A","1995",385.751,
"SWE","WASTEMUN","TOT","KG_CAP","A","1996",391.132,
"SWE","WASTEMUN","TOT","KG_CAP","A","1997",415.778,
"SWE","WASTEMUN","TOT","KG_CAP","A","1998",433.738,
"SWE","WASTEMUN","TOT","KG_CAP","A","1999",426.061,
"SWE","WASTEMUN","TOT","KG_CAP","A","2000",425.265,
"SWE","WASTEMUN","TOT","KG_CAP","A","2001",439.188,
"SWE","WASTEMUN","TOT","KG_CAP","A","2002",464.876,
"SWE","WASTEMUN","TOT","KG_CAP","A","2003",464.266,
"SWE","WASTEMUN","TOT","KG_CAP","A","2004",460.664,
"SWE","WASTEMUN","TOT","KG_CAP","A","2005",478.539,
"SWE","WASTEMUN","TOT","KG_CAP","A","2006",491.272,
"SWE","WASTEMUN","TOT","KG_CAP","A","2007",487.533,
"SWE","WASTEMUN","TOT","KG_CAP","A","2008",485.485,
"SWE","WASTEMUN","TOT","KG_CAP","A","2009",472.119,
"SWE","WASTEMUN","TOT","KG_CAP","A","2010",441.453,
"SWE","WASTEMUN","TOT","KG_CAP","A","2011",452.736,
"SWE","WASTEMUN","TOT","KG_CAP","A","2012",454.231,
"SWE","WASTEMUN","TOT","KG_CAP","A","2013",455.295,
"SWE","WASTEMUN","TOT","KG_CAP","A","2014",442.961,
"SWE","WASTEMUN","TOT","KG_CAP","A","2015",451.262,
"SWE","WASTEMUN","TOT","KG_CAP","A","2016",447.341,
"SWE","WASTEMUN","TOT","KG_CAP","A","2017",452.489,
"SWE","WASTEMUN","TOT","KG_CAP","A","2018",433.996,
"SWE","WASTEMUN","TOT","KG_CAP","A","2019",448.589,
"SWE","WASTEMUN","TOT","KG_CAP","A","2020",430.775,
"SWE","WASTEMUN","TOT","KG_CAP","A","2021",417.826,
"CHE","WASTEMUN","TOT","THND_TONNE","A","1980",2790,
"CHE","WASTEMUN","TOT","THND_TONNE","A","1985",3397.8,
"CHE","WASTEMUN","TOT","THND_TONNE","A","1986",3569.1,
"CHE","WASTEMUN","TOT","THND_TONNE","A","1987",3715,
"CHE","WASTEMUN","TOT","THND_TONNE","A","1988",3891.1,
"CHE","WASTEMUN","TOT","THND_TONNE","A","1989",4062.4,
"CHE","WASTEMUN","TOT","THND_TONNE","A","1990",4100.6,
"CHE","WASTEMUN","TOT","THND_TONNE","A","1991",4131.2,
"CHE","WASTEMUN","TOT","THND_TONNE","A","1992",4096.7,
"CHE","WASTEMUN","TOT","THND_TONNE","A","1993",4140.2,
"CHE","WASTEMUN","TOT","THND_TONNE","A","1994",4161.5,
"CHE","WASTEMUN","TOT","THND_TONNE","A","1995",4240,
"CHE","WASTEMUN","TOT","THND_TONNE","A","1996",4280,
"CHE","WASTEMUN","TOT","THND_TONNE","A","1997",4294,
"CHE","WASTEMUN","TOT","THND_TONNE","A","1998",4369,
"CHE","WASTEMUN","TOT","THND_TONNE","A","1999",4555,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2000",4731,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2001",4794,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2002",4936,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2003",4916,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2004",4900,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2005",4940,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2006",5330,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2007",5465,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2008",5653,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2009",5461,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2010",5565,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2011",5478,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2012",5576,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2013",5708,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2014",6006,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2015",6030,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2016",6050,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2017",5992,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2018",6012,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2019",6079,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2020",6096,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2021",6130,
"CHE","WASTEMUN","TOT","KG_CAP","A","1980",441.497,
"CHE","WASTEMUN","TOT","KG_CAP","A","1985",525.133,
"CHE","WASTEMUN","TOT","KG_CAP","A","1986",548.744,
"CHE","WASTEMUN","TOT","KG_CAP","A","1987",567.6,
"CHE","WASTEMUN","TOT","KG_CAP","A","1988",590.152,
"CHE","WASTEMUN","TOT","KG_CAP","A","1989",611.171,
"CHE","WASTEMUN","TOT","KG_CAP","A","1990",610.911,
"CHE","WASTEMUN","TOT","KG_CAP","A","1991",607.531,
"CHE","WASTEMUN","TOT","KG_CAP","A","1992",595.852,
"CHE","WASTEMUN","TOT","KG_CAP","A","1993",596.72,
"CHE","WASTEMUN","TOT","KG_CAP","A","1994",595.028,
"CHE","WASTEMUN","TOT","KG_CAP","A","1995",602.214,
"CHE","WASTEMUN","TOT","KG_CAP","A","1996",605.216,
"CHE","WASTEMUN","TOT","KG_CAP","A","1997",605.735,
"CHE","WASTEMUN","TOT","KG_CAP","A","1998",614.487,
"CHE","WASTEMUN","TOT","KG_CAP","A","1999",637.599,
"CHE","WASTEMUN","TOT","KG_CAP","A","2000",658.524,
"CHE","WASTEMUN","TOT","KG_CAP","A","2001",663.378,
"CHE","WASTEMUN","TOT","KG_CAP","A","2002",677.58,
"CHE","WASTEMUN","TOT","KG_CAP","A","2003",669.846,
"CHE","WASTEMUN","TOT","KG_CAP","A","2004",663.092,
"CHE","WASTEMUN","TOT","KG_CAP","A","2005",664.236,
"CHE","WASTEMUN","TOT","KG_CAP","A","2006",712.192,
"CHE","WASTEMUN","TOT","KG_CAP","A","2007",723.734,
"CHE","WASTEMUN","TOT","KG_CAP","A","2008",739.179,
"CHE","WASTEMUN","TOT","KG_CAP","A","2009",705.206,
"CHE","WASTEMUN","TOT","KG_CAP","A","2010",711.19,
"CHE","WASTEMUN","TOT","KG_CAP","A","2011",692.331,
"CHE","WASTEMUN","TOT","KG_CAP","A","2012",697.274,
"CHE","WASTEMUN","TOT","KG_CAP","A","2013",705.619,
"CHE","WASTEMUN","TOT","KG_CAP","A","2014",733.455,
"CHE","WASTEMUN","TOT","KG_CAP","A","2015",728.05,
"CHE","WASTEMUN","TOT","KG_CAP","A","2016",722.532,
"CHE","WASTEMUN","TOT","KG_CAP","A","2017",708.959,
"CHE","WASTEMUN","TOT","KG_CAP","A","2018",706.104,
"CHE","WASTEMUN","TOT","KG_CAP","A","2019",708.898,
"CHE","WASTEMUN","TOT","KG_CAP","A","2020",705.705,
"CHE","WASTEMUN","TOT","KG_CAP","A","2021",704.443,
"TUR","WASTEMUN","TOT","THND_TONNE","A","1975",10000,
"TUR","WASTEMUN","TOT","THND_TONNE","A","1980",12000,
"TUR","WASTEMUN","TOT","THND_TONNE","A","1985",18000,
"TUR","WASTEMUN","TOT","THND_TONNE","A","1989",19500,
"TUR","WASTEMUN","TOT","THND_TONNE","A","1991",22315,
"TUR","WASTEMUN","TOT","THND_TONNE","A","1994",23448,
"TUR","WASTEMUN","TOT","THND_TONNE","A","1995",27234,
"TUR","WASTEMUN","TOT","THND_TONNE","A","1996",29348,
"TUR","WASTEMUN","TOT","THND_TONNE","A","1997",31944,
"TUR","WASTEMUN","TOT","THND_TONNE","A","1998",32973,
"TUR","WASTEMUN","TOT","THND_TONNE","A","1999",30470,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2000",30617,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2001",31031,
"TUR","WASTEMUN","TOT","THND_TONNE","A","2002",30999,
"TUR","WASTEMUN","TOT","THND_TONNE","A","2003",31081,
"TUR","WASTEMUN","TOT","THND_TONNE","A","2004",29736,"B"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2005",31352,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2006",30082,
"TUR","WASTEMUN","TOT","THND_TONNE","A","2007",30366,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2008",28454,
"TUR","WASTEMUN","TOT","THND_TONNE","A","2009",30196,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2010",29733,
"TUR","WASTEMUN","TOT","THND_TONNE","A","2011",30862,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2012",30786,
"TUR","WASTEMUN","TOT","THND_TONNE","A","2013",30920,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2014",31230,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2015",31283,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2016",33763,
"TUR","WASTEMUN","TOT","THND_TONNE","A","2017",34173,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2018",34533,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2019",35017,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2020",34581,
"TUR","WASTEMUN","TOT","KG_CAP","A","1975",254.6,
"TUR","WASTEMUN","TOT","KG_CAP","A","1980",270.033,
"TUR","WASTEMUN","TOT","KG_CAP","A","1985",357.803,
"TUR","WASTEMUN","TOT","KG_CAP","A","1989",359.832,
"TUR","WASTEMUN","TOT","KG_CAP","A","1991",398.091,
"TUR","WASTEMUN","TOT","KG_CAP","A","1994",398.525,
"TUR","WASTEMUN","TOT","KG_CAP","A","1995",455.753,
"TUR","WASTEMUN","TOT","KG_CAP","A","1996",483.724,
"TUR","WASTEMUN","TOT","KG_CAP","A","1997",518.723,
"TUR","WASTEMUN","TOT","KG_CAP","A","1998",527.872,
"TUR","WASTEMUN","TOT","KG_CAP","A","1999",480.872,
"TUR","WASTEMUN","TOT","KG_CAP","A","2000",476.39,
"TUR","WASTEMUN","TOT","KG_CAP","A","2001",476.182,
"TUR","WASTEMUN","TOT","KG_CAP","A","2002",469.664,
"TUR","WASTEMUN","TOT","KG_CAP","A","2003",465.322,
"TUR","WASTEMUN","TOT","KG_CAP","A","2004",439.89,
"TUR","WASTEMUN","TOT","KG_CAP","A","2005",458.126,
"TUR","WASTEMUN","TOT","KG_CAP","A","2006",434.114,
"TUR","WASTEMUN","TOT","KG_CAP","A","2007",432.822,
"TUR","WASTEMUN","TOT","KG_CAP","A","2008",400.469,
"TUR","WASTEMUN","TOT","KG_CAP","A","2009",419.161,
"TUR","WASTEMUN","TOT","KG_CAP","A","2010",406.51,
"TUR","WASTEMUN","TOT","KG_CAP","A","2011",415.798,
"TUR","WASTEMUN","TOT","KG_CAP","A","2012",409.52,
"TUR","WASTEMUN","TOT","KG_CAP","A","2013",406.053,
"TUR","WASTEMUN","TOT","KG_CAP","A","2014",404.629,
"TUR","WASTEMUN","TOT","KG_CAP","A","2015",399.944,
"TUR","WASTEMUN","TOT","KG_CAP","A","2016",425.881,
"TUR","WASTEMUN","TOT","KG_CAP","A","2017",425.499,
"TUR","WASTEMUN","TOT","KG_CAP","A","2018",424.201,
"TUR","WASTEMUN","TOT","KG_CAP","A","2019",424.04,
"TUR","WASTEMUN","TOT","KG_CAP","A","2020",414.716,
"GBR","WASTEMUN","TOT","THND_TONNE","A","1990",27100,
"GBR","WASTEMUN","TOT","THND_TONNE","A","1995",28900,
"GBR","WASTEMUN","TOT","THND_TONNE","A","1996",29750,
"GBR","WASTEMUN","TOT","THND_TONNE","A","1997",31042,
"GBR","WASTEMUN","TOT","THND_TONNE","A","1998",31697,
"GBR","WASTEMUN","TOT","THND_TONNE","A","1999",33392,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2000",33954,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2001",34945,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2002",35532,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2003",35279,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2004",36121,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2005",35121,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2006",35479,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2007",34780,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2008",33424,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2009",32507.45,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2010",31954.51,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2011",31066.06,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2012",30412.98,
